step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
102,volatile,96.52190908457061,0.10285714285714286,3.348339144812897,0.4190919300562514,0.03321446757228801,12.094757199691102,-23.454800692436237,2.662064672429569,4.134613617196225,0.7362744723833277,0,,-2,83.81838601125028,-6838.086353521898,9.760946317943928,582.5564517088669
103,volatile,96.46278449145318,0.10269841269841269,3.3199010829586015,0.4170134738501317,0.03322389537316387,12.064726091854796,-23.427867022232576,2.6392004706987153,4.100601695218487,0.7307006122598858,0,,-2,83.40269477002634,-6797.9956386516515,9.768966064867362,583.2803163641283
104,volatile,96.77119960757831,0.10253968253968254,3.4463412110456275,0.4271629120828265,0.0333130507390543,12.15576291162464,-23.660635416935587,2.740858333680684,4.2518240884105705,0.7554828773649429,0,,-2,85.4325824165653,-6994.469588208354,9.808252997392197,583.6756556068449
105,volatile,97.33642138666579,0.10238095238095238,3.6892944260931984,0.44591860140553696,0.033398452582929714,12.310618068331344,-24.037661581209445,2.9361927185789316,4.542396133607465,0.8031017075142668,0,,-2,89.1837202811074,-7359.664948538075,9.881277464564706,583.3003443556872
106,volatile,97.51391384016289,0.10222222222222221,3.7651345100090765,0.4517569247804607,0.03342690779027762,12.346910308657854,-24.157772048375517,2.997168146047297,4.6331008739708555,0.8179663639617789,0,,-2,90.35138495609215,-7473.551273759242,9.904050175066839,583.9389921867023
107,volatile,97.10482400003022,0.10206349206349205,3.5793252231313915,0.4379845756571087,0.03343185431254629,12.2263295199482,-23.928900403976588,2.8477774793976387,4.410872966865144,0.7815477437337526,0,,-2,87.59691513142174,-7206.132460682735,9.957544636574442,584.0855214732783
108,volatile,96.40226703835042,0.1019047619047619,3.276135858405418,0.41441743313568385,0.03332670320520623,11.99347193599068,-23.461899617753133,2.604013230157956,4.0482584866528795,0.7221226282474618,0,,-2,82.88348662713678,-6751.83814438515,10.048421675241691,583.090694832551
109,volatile,97.21379955643143,0.10174603174603174,3.6196299596144073,0.4414323900160233,0.03349082426007192,12.23721945043139,-24.03052939056085,2.8801824875299835,4.459077431698831,0.7894474720844237,0,,-2,88.28647800320466,-7277.188514087469,10.153470739369329,581.5494701364796
110,volatile,97.16090269294885,0.10158730158730159,3.5925159511741356,0.4395613601215156,0.03351142301959477,12.212342429074946,-24.014366576994416,2.858382824744005,4.4266490776042655,0.7841331264301304,1,2.858382824744005,-1,43.95613601215156,-3256.732187232923,11.034905948276899,654.8340714843462
111,volatile,96.8400255059355,0.10142857142857142,3.449415502138848,0.42870648317712573,0.03349513663251371,12.10696952763733,-23.821248715022268,2.718330063719634,4.230500940558062,0.756085438419214,-1,4.230500940558062,-2,85.74129663542514,-6880.987408908648,11.864201152382384,732.3188437501349
112,volatile,96.90581943239629,0.10126984126984126,3.4739047884354832,0.4308043206347641,0.03353030301103033,12.11716217782923,-23.882129623865573,2.7630194499021283,4.284790126968837,0.7608853385333546,0,,-2,86.16086412695282,-6921.654072188647,11.87233285869712,733.0541113499767
113,volatile,96.81594691040591,0.1011111111111111,3.4315402538814723,0.4276828038058207,0.03354018549490824,12.079299083506244,-23.837712374178576,2.728958364120704,4.2341221436422405,0.7525818897607685,0,,-2,85.53656076116414,-6861.2236391747665,11.884421363000758,733.7714356005154
114,volatile,97.21061709721548,0.10095238095238095,3.599121523002623,0.44083222921949405,0.03361574063555574,12.186254595623279,-24.11308441176395,2.863693704494109,4.434549341511136,0.785427818508514,0,,-2,88.16644584389881,-7116.9275215125235,11.935551913358237,733.9627816405846
115,volatile,97.22529434007009,0.10079365079365078,3.6017650673029635,0.44122671565497806,0.03364211027568803,12.18031544374669,-24.13927311842925,2.8658191141115825,4.437711020494344,0.7859459531913807,1,2.8658191141115825,-1,44.122671565497804,-3122.216948642149,12.811985696971266,807.4462746533204
116,volatile,97.23058028286599,0.10063492063492063,3.6002643279115247,0.44130558368887224,0.03366779531102529,12.171742009650705,-24.159646510557284,2.839612519640866,4.410916136182183,0.7856518082706587,0,,-1,44.13055836888722,-3122.983940479973,12.812139064665292,807.8294251426669
117,volatile,96.89740394797717,0.10047619047619047,3.4512980276261445,0.42998658424520697,0.033653105561448085,12.064134998912667,-23.959620678494378,2.7198436142114204,4.232752441040868,0.7564544134147242,0,,-1,42.9986584245207,-3013.327709975225,12.834074697892888,808.0008618440343
118,volatile,97.11436920524712,0.1003174603174603,3.541555294405235,0.43718923041463503,0.03370753728195758,12.118647026611354,-24.12003809902582,2.792410456701809,4.340700132108661,0.774144837703426,0,,-1,43.718923041463505,-3083.2897435192717,12.84806430667994,808.2903605446772
119,volatile,96.63376351982293,0.10015873015873016,3.33155223642288,0.4208918594674905,0.03365122771408946,11.959998022017613,-23.808207934864235,2.6235679980839954,4.089536474761764,0.7329842383388844,0,,-1,42.089185946749055,-2925.8336120349545,12.879561832481963,808.2476058427605
120,volatile,96.94121052028346,0.09999999999999999,3.4587311337673228,0.4311404255283018,0.03373522100702172,12.047142108588027,-24.03966631495254,2.7258198315489275,4.241642435985717,0.7579113022183952,0,,-1,43.11404255283018,-3025.2043222061684,12.899432000482605,808.4500399114686
121,volatile,97.649953815571,0.09984126984126984,3.768891672736636,0.45498495534917166,0.0338082639711521,12.230962867863642,-24.495586169857194,2.9751889048802553,4.612594440593017,0.8187027678563805,0,,-1,45.49849553491717,-3258.092614127079,12.946000345197843,807.9442062618823
122,volatile,96.9386412015817,0.09968253968253968,3.449987051064234,0.43083888981407725,0.033785284866107185,12.026081196993163,-24.071772040544623,2.718789589055644,4.231184513072823,0.7561974620085897,0,,-1,43.083888981407725,-3024.070749529106,12.992814080864571,807.4242009019335
123,volatile,95.79970037522766,0.09952380952380951,2.97746001618917,0.3923880441610123,0.033465949990717773,11.615610677659829,-23.2136526596174,2.3388778530160925,3.666042179362247,0.6635821631730772,0,,-1,39.23880441610123,-2655.786471845186,13.066485670719326,805.5332326805546
124,volatile,96.08194632711526,0.09936507936507935,3.0858212362032944,0.4017213691248822,0.03360592812834537,11.714313933074834,-23.46478547437114,2.426000273907449,3.7956421984991398,0.6848209622958455,0,,-1,40.17213691248822,-2745.480809948958,13.084420951283967,805.7541691019314
125,volatile,97.26003479942352,0.0992063492063492,3.5786265550760987,0.4414048140444268,0.03390032541143647,12.089150181827641,-24.333713058821836,2.8222157502811833,4.3850373598710135,0.7814108047949152,0,,-1,44.140481404442674,-3131.5193255972254,13.161613215960685,803.7227763545661
126,volatile,96.79397249249956,0.09904761904761904,3.3727699377895064,0.4255061097328711,0.033860658234010764,11.94042159184772,-24.03935304434658,2.6567070299827633,4.13883284559625,0.7410629078067431,0,,-1,42.550610973287114,-2977.6602287922715,13.192391190916666,803.7054455161806
127,volatile,96.21502167195128,0.09888888888888889,3.128342042616154,0.40581743487441446,0.03372693795188675,11.732586681409728,-23.619907383764524,2.460187002263388,3.84649708296892,0.6931550403527661,0,,-1,40.58174348744144,-2788.263487897994,13.230278116480635,803.4756369701367
128,volatile,96.485598012568,0.09873015873015872,3.235598420222523,0.4148348097631376,0.033836834189776635,11.81811307363232,-23.846917191401687,2.5464211298589086,3.974775710586137,0.7141772903636144,0,,-1,41.48348097631376,-2875.2855696983634,13.247679052653474,803.7130579220056
129,volatile,96.0969230117292,0.09857142857142856,3.0731775061228745,0.40157694308817216,0.03373255020285301,11.668171037801587,-23.556336367495977,2.415834714922791,3.780520297322958,0.6823427912000833,0,,-1,40.15769430881721,-2747.907031185834,13.273159856516752,803.806076524842
130,volatile,95.86329960639246,0.09841269841269841,2.976570189674355,0.3935712371865552,0.03366012946269359,11.567919700030187,-23.37612221217425,2.3381624324981813,3.6649779468505286,0.6634077571761735,0,,-1,39.357123718655515,-2671.177041912765,13.2885089241849,804.0696818071278
131,volatile,95.70256725252997,0.09825396825396825,2.91005551954359,0.3880268106049205,0.033609042053683404,11.493095259776645,-23.25168861411607,2.2846846377130463,3.585426401374134,0.6503708818305436,-1,3.585426401374134,-2,77.6053621209841,-5973.841100686601,14.040599845782829,871.1801829451042
132,volatile,95.94553151651382,0.0980952380952381,3.0015999341667765,0.39607184123634925,0.033744075408741886,11.57920016199205,-23.477665801928442,2.3832863470700882,3.7199135212634644,0.6683135870966881,0,,-2,79.21436824726985,-6128.248924076014,14.071475235382792,871.6957543197914
133,volatile,95.75844137758777,0.09793650793650793,2.924386661401762,0.38962710378598864,0.03368350972006517,11.494754117735793,-23.331766515305755,2.3212068757670163,3.627566447036507,0.6531797856347452,0,,-2,77.92542075719773,-6004.846006929688,14.096160755916165,872.2934961919391
134,volatile,95.88482220271761,0.09777777777777777,2.9701750755824605,0.3937512230105894,0.03376592077221786,11.534588113890166,-23.457339631174197,2.358020760768298,3.6823293903966228,0.6621543148141622,0,,-2,78.75024460211787,-6083.949912265962,14.11197837345991,872.9682747121415
135,volatile,95.80272031325586,0.0976190476190476,2.934247794125511,0.3908416939439435,0.033752402999111364,11.491548194919005,-23.401760221524817,2.329135226476911,3.639360361774111,0.6551125676486,0,,-2,78.1683387887887,-6028.212902014906,14.123128005436516,873.6770374941452
136,volatile,95.41499199243925,0.09746031746031746,2.7815795566117743,0.3776445079723908,0.033573934469945645,11.32001215302425,-23.0660337922608,2.2063899635158664,3.456769149707682,0.6251895930959076,0,,-2,75.52890159447816,-5776.421391630971,14.173496381188453,873.8522378815405
137,volatile,95.26791405205127,0.09730158730158729,2.7227588439526755,0.3725608827277577,0.03350985984926415,11.245258559337657,-22.94163301052992,2.159098110537951,3.3864195773673997,0.6136607334147243,0,,-2,74.51217654555154,-5679.579489310177,14.192868636103595,874.4883728721625
138,volatile,94.83433470614897,0.09714285714285714,2.5607906656318704,0.35793079662411287,0.03324183954599171,11.035975352152764,-22.526569587861108,2.028875695168024,3.1927056360957167,0.5819149704638465,0,,-2,71.58615932482257,-5402.148090222904,14.24836601539691,874.5195703886529
139,volatile,94.8362058537417,0.09698412698412698,2.5578834141609406,0.3578307005697817,0.03326512721692209,11.026096457954713,-22.542365983312717,2.0265382649853962,3.1892285633364845,0.5813451491755443,1,2.0265382649853962,-1,35.783070056978175,-2210.071858545063,14.947451844197944,927.6703980412858
140,volatile,94.32622271659802,0.09682539682539681,2.376211280306361,0.34079298876187447,0.03288088624894617,10.764188239145334,-22.01559876538124,1.855473869366314,2.9469486912464076,0.5457374109400467,0,,-1,34.079298876187444,-2049.393700747647,14.979593904169421,927.5567070424827
141,volatile,93.83289446779564,0.09666666666666666,2.20866442396456,0.32449806389871594,0.032444942003691545,10.493432384586384,-21.472220117977976,1.7207661968675063,2.7465626510616135,0.5128982270970537,0,,-1,32.4498063898716,-1896.524284242407,15.01017390347033,927.468531842359
142,volatile,94.48861008501056,0.0965079365079365,2.4249367736333234,0.3458023602162939,0.03305952287177338,10.824357540392311,-22.217937335866985,1.894649166001192,3.005224381265455,0.5552876076321314,0,,-1,34.58023602162939,-2097.8658792980796,15.050434170428073,927.0788814339644
143,volatile,94.46347167053763,0.09634920634920635,2.4127308960466074,0.3447998844109532,0.03305973667319247,10.800874832797632,-22.204001891335352,1.8848356404214723,2.9906261516717425,0.552895255625135,0,,-1,34.47998844109532,-2088.3980387611564,15.052328117324837,927.4282829400559
144,volatile,94.43801540461216,0.09619047619047619,2.400443181270873,0.34378601794524255,0.03305941348358781,10.777164688773427,-22.189548657669455,1.8749563177417818,2.975930044799964,0.550486863529091,0,,-1,34.37860179452426,-2078.825200021194,15.054243068062977,927.7774077120275
145,volatile,94.66849318455483,0.09603174603174602,2.4769954873780513,0.3512594020619485,0.03326897675640713,10.880498530990092,-22.45048731045912,1.9365043718519532,3.0674866029041494,0.565491115526098,0,,-1,35.12594020619485,-2149.588751233254,15.068392948329336,928.0315310401784
146,volatile,94.47685739846271,0.09587301587301586,2.406759563496685,0.34472620603107496,0.033134393488272684,10.774816653504931,-22.258259873749477,1.8800346890513346,2.9834844379420353,0.5517248744453502,1,1.8800346890513346,0,0.0,980.312506020442,15.752110637098856,980.312506020442
147,volatile,94.37246293873957,0.09571428571428571,2.3674364913214774,0.3410967842553962,0.03306620585887719,10.711130321598759,-22.157074240637566,1.823418939022468,2.9114540436204868,0.5440175522990095,0,,0,0.0,980.312506020442,15.752110637098856,980.312506020442
148,volatile,94.56366250156428,0.09555555555555555,2.4297082746177594,0.3472633346660777,0.03324940656452918,10.796226952457603,-22.3791799173296,1.8734854527926785,2.9859310964428403,0.5562228218250808,0,,0,0.0,980.312506020442,15.752110637098856,980.312506020442
149,volatile,94.69052142105963,0.0953968253968254,2.4704546213500826,0.35131896840465865,0.0333737865903692,10.8476588803939,-22.528954665154547,1.9062455155654665,3.034663727134699,0.5642091057846161,0,,0,0.0,980.312506020442,15.752110637098856,980.312506020442
150,volatile,94.16534752529716,0.09523809523809523,2.287048173821301,0.33372727233732913,0.032941692888555064,10.571154948833936,-21.963609015058484,1.758786731752326,2.8153096158902757,0.528261442068975,0,,0,0.0,980.312506020442,15.752110637098856,980.312506020442
151,volatile,94.54070308698535,0.09507936507936507,2.4110895001124995,0.3459826574305197,0.03329505704658757,10.751951295348126,-22.394903381156823,1.8585159580904498,2.963663042134549,0.5525735420220498,0,,0,0.0,980.312506020442,15.752110637098856,980.312506020442
152,volatile,94.27275835512349,0.0949206349206349,2.3160690807695055,0.33691345032727255,0.03308190601440578,10.604914793560097,-22.110934294602618,1.7821195409386825,2.8500186206003284,0.533949539830823,-1,2.8500186206003284,-1,33.691345032727256,-1911.5168960546978,16.407345842884734,1033.0522247977383
153,volatile,93.79624038741515,0.09476190476190476,2.1558397771047915,0.321068463119746,0.03263844098642419,10.33993113428126,-21.570596970613394,1.6782951807922522,2.6833843734173306,0.5025445963125391,0,,-1,32.1068463119746,-1762.926597154011,16.437069847465786,1032.9908998952733
154,volatile,93.39167834531115,0.09460317460317459,2.0252602032746303,0.3077547913627513,0.0322176972653073,10.101832511461854,-21.089906228393293,1.5733092034328027,2.5272112031164577,0.47695099984182754,0,,-1,30.77547913627513,-1638.6128498445873,16.461937570472273,1033.0347782457911
155,volatile,93.21615360756986,0.09444444444444444,1.968423303240204,0.3019172455403642,0.032031694891016246,9.989006349153346,-20.88078465107618,1.5276123358051241,2.459234270675284,0.46581096743508,0,,-1,30.19172455403642,-1584.2083761088622,16.47282064183369,1033.305727273615
156,volatile,93.94413993744536,0.09428571428571428,2.1933194990328033,0.3253466881385605,0.03284828984670192,10.386797049335177,-21.78210267052829,1.708428877222374,2.7282101208432326,0.5098906218104294,-1,2.7282101208432326,-2,65.0693376277121,-4588.610036774657,17.14813011448918,1085.6090231534463
157,volatile,93.415842654228,0.09412698412698411,2.0226414054238333,0.3079422035906385,0.032299372337980255,10.081679683066625,-21.152693145036082,1.596203689960762,2.5490791208869044,0.4764377154630713,0,,-2,61.5884407181277,-4263.504152956932,17.213164298089445,1085.3036534021676
158,volatile,93.48638992844155,0.09396825396825396,2.0410739701974876,0.31002700219183044,0.03239772524114617,10.110579550408154,-21.251448899916753,1.61102347203878,2.571124468356195,0.48005049815870754,0,,-2,62.00540043836609,-4302.492007959389,17.220960309887577,1085.954241051366
159,volatile,92.5333816512426,0.0938095238095238,1.7569782875376418,0.27948595157797473,0.031228528151834,9.531887577304417,-20.02884529333071,1.382610543180264,2.23134603189502,0.4243677443573778,-1,2.23134603189502,-3,83.84578547339243,-6100.746281562839,17.64515324665881,1130.6942992335034
160,volatile,92.53162704173145,0.09365079365079365,1.753308449906715,0.2792177702534208,0.031241000337832597,9.519198602783966,-20.035174183125672,1.4046599937249988,2.2519569060884312,0.42364845618171615,0,,-3,83.76533107602624,-6093.303194187142,17.646642161917,1131.6466449948612
161,volatile,92.92992912709009,0.09349206349206349,1.863748857357411,0.2915591260194433,0.03178149174471477,9.750880451096682,-20.573230034673472,1.4934540813153585,2.3840436333994637,0.44529477604205253,0,,-3,87.467737805833,-6437.436402066745,17.71545504091712,1131.8096159289908
162,volatile,92.82363186746683,0.09333333333333332,1.8296920519524207,0.28797835459428145,0.03166082187729559,9.675193765057239,-20.442975306201987,1.4660724097697462,2.343311694135095,0.4386196421826744,0,,-3,86.39350637828443,-6337.742282308028,17.735397853431365,1132.709133903767
163,volatile,92.5433082864815,0.09317460317460316,1.7470179185663142,0.27894060108406515,0.031301657301464655,9.491580215934338,-20.07707425568527,1.3996024065273165,2.2444334306053118,0.4224155120389976,0,,-3,83.68218032521955,-6086.877382530634,17.785580869990156,1133.243053821201
164,volatile,92.64487570575842,0.09301587301587301,1.7723016049641842,0.2819134780456656,0.031455035489605127,9.542752248191478,-20.222984625996027,1.419930490391204,2.2746727195371643,0.4273711145729801,0,,-3,84.57404341369967,-6169.520452818425,17.802106178985916,1134.1408056879427
165,volatile,92.95487815704729,0.09285714285714285,1.8579372962257672,0.29151954242576616,0.03187938351893215,9.719707587311035,-20.64522385077798,1.488781586165517,2.3770930062860174,0.44415571006025034,1,1.488781586165517,-2,58.30390848515323,-3876.9698074210405,18.31049361727636,1171.0754426508602
166,volatile,93.24962413470615,0.0926984126984127,1.9419129217054518,0.30076634245877465,0.03226482050844363,9.882784550165674,-21.039456876531098,1.5312979890511833,2.4525278543597206,0.46061493265426856,0,,-2,60.15326849175493,-4049.456423351508,18.344984042377433,1171.4306696376116
167,volatile,94.13330205310199,0.09253968253968253,2.2169106571998363,0.32953652467284705,0.033262212002122545,10.364522910838891,-22.144264621822227,1.7523961683886682,2.7814251460110038,0.5145144888111679,0,,-2,65.90730493456941,-4591.211203137619,18.453313332476636,1169.4789083341348
168,volatile,94.22653445847655,0.09238095238095237,2.2442454133410834,0.3324559521526381,0.033375108195365634,10.402438364230429,-22.26716351241884,1.7743733123262309,2.8141175143559356,0.5198721010148523,0,,-2,66.49119043052762,-4646.2397134436915,18.46431683383758,1170.1456501753291
169,volatile,93.95859164323196,0.09222222222222222,2.152876276552714,0.3233571875518394,0.03312505177068127,10.248227132940764,-21.9606966360852,1.700912526348382,2.704840026757046,0.5019637502043319,0,,-2,64.67143751036788,-4475.2924882111265,18.498513118140952,1170.5694444957799
170,volatile,93.90086318720066,0.09206349206349206,2.130788844125316,0.32125315209338157,0.0330843371286029,10.205461471355584,-21.903015785262316,1.6831542306767542,2.678423457573878,0.49763461344856197,0,,-2,64.25063041867631,-4435.786241895821,18.50641594796998,1171.2456459146324
171,volatile,93.86720099942004,0.0919047619047619,2.116522381951956,0.31994544725621776,0.03306841236257366,10.175662436478774,-21.874208024066668,1.6716839950893725,2.6613607688145393,0.49483838686258336,0,,-2,63.98908945124355,-4411.24103335994,18.5113259716819,1171.931211539416
172,volatile,93.91500333787864,0.09174603174603174,2.1283719459976354,0.3213333581170862,0.03313998058150765,10.190443648354883,-21.945228379404128,1.6812110445820987,2.6755328474131717,0.4971609014155365,0,,-2,64.26667162341724,-4437.315377812292,18.516539797807145,1172.614913015761
173,volatile,93.90042698476176,0.09158730158730158,2.1202100720748227,0.3206556400269519,0.03314465629592713,10.171090400601514,-21.939849751079493,1.6746488979481573,2.665771246201488,0.4955611741266652,0,,-2,64.13112800539038,-4424.590319725233,18.519085318528703,1173.3079685803723
174,volatile,93.97758945045481,0.09142857142857141,2.1415528989761796,0.323022743065979,0.033247577668758556,10.201737439001832,-22.046945990386828,1.6918085307768482,2.6912972671755107,0.49974436819933116,0,,-2,64.6045486131958,-4469.090145428459,18.527983504032246,1173.97902097917
175,volatile,93.22776688154221,0.09126984126984126,1.9052621928864433,0.29820076902681114,0.03239790864387064,9.766038484829583,-21.10720435077701,1.5018308030807004,2.408693582692186,0.4534313898057429,0,,-2,59.64015380536223,-4006.363267464183,18.620547392402777,1172.7026497041606
176,volatile,93.59772101130594,0.0911111111111111,2.01438306028027,0.3100683020625494,0.03286455385648429,9.96811935031297,-21.597394819454177,1.589563980465337,2.539202140095203,0.47481907981493293,0,,-2,62.01366041250987,-4228.562507660326,18.664978354249637,1172.8981664635858
177,volatile,93.33946247479898,0.09095238095238095,1.9320216979517575,0.3014130642802869,0.03257320971222387,9.80818876545008,-21.27540903394442,1.5233454451532131,2.440697950750302,0.45867625279854446,0,,-2,60.28261285605738,-4067.0197742324244,18.697293363937156,1173.3225667380266
178,volatile,92.81562193981101,0.09079365079365079,1.7753014464370658,0.2843085502571423,0.0319083533357325,9.483870753928349,-20.584880974075954,1.397342362935401,2.2532605299387307,0.4279590835016649,0,,-2,56.86171005142846,-3749.5700554694286,18.760796008218612,1173.0246382276937
179,volatile,93.09837881276391,0.09063492063492062,1.8536433238883632,0.2931721373478598,0.03230289973572575,9.64283868623072,-20.977703432178085,1.460329232406244,2.346957415370482,0.44331409148211914,0,,-2,58.63442746957196,-3914.640180615281,18.793803431763074,1173.4012946387866
180,volatile,93.68631005168315,0.09047619047619047,2.028181582925015,0.3121788211553601,0.033045580777936415,9.972029624283286,-21.75782321841705,1.600657992671712,2.5557051731783176,0.4775235902533029,0,,-2,62.43576423107202,-4270.844621706927,18.865030074652825,1172.8954277740722
181,volatile,93.90663191359711,0.09031746031746031,2.094266790768131,0.31928913731418473,0.03331503543579309,10.082961795793734,-22.048105832216617,1.6537904997775774,2.6347430817586845,0.4904762909905537,0,,-2,63.857827462836944,-4404.412498403828,18.891738308345467,1173.4076417971673
182,volatile,93.97803728649804,0.09015873015873016,2.113635929237706,0.32147386599617195,0.0334140872259705,10.110525435648535,-22.149799753458595,1.6693632871071153,2.6579085713682957,0.4942726421305903,0,,-2,64.29477319923438,-4445.484013771705,18.899950968886934,1174.0853934253373
183,volatile,93.558470842949,0.09,1.978251316076964,0.30734773723274045,0.03295325627997008,9.86485422084397,-21.62910534500881,1.5605140581258787,2.4959885740280487,0.4677372579510849,-1,2.4959885740280487,-3,92.20432116982214,-6807.60202134103,19.44218589489616,1225.417877596591
184,volatile,94.85248632945954,0.08984126984126983,2.400273932410599,0.35072312628873714,0.034310362408865605,10.538583052219517,-23.213428007302067,1.9248202416581217,3.0257276231630765,0.5504536907524773,0,,-3,105.21693788662114,-8042.127926391552,19.689041704744294,1217.8780564035933
185,volatile,95.25197332835415,0.08968253968253967,2.5393746012870224,0.3643262649542708,0.03465487472432293,10.71528660140252,-23.666138139878797,2.0366571794347665,3.1920920231392786,0.5777174218522563,0,,-3,109.29787948628125,-8430.923410345029,19.766785252825375,1218.1029109417923
186,volatile,94.73275675473646,0.08952380952380952,2.3511966485834677,0.34625822118650795,0.03425316353584309,10.457387240315885,-23.107659661366203,1.8853621054611083,2.9670311917058276,0.5408345431223596,0,,-3,103.87746635595238,-7917.5354298951215,19.869483388542502,1217.704328126596
187,volatile,94.37873895275476,0.08936507936507936,2.2271516022458115,0.33399984832293483,0.03394094703897733,10.26653136935954,-22.706636272973686,1.7856298882056327,2.8186733162859907,0.516521714040179,-1,2.8186733162859907,-4,133.59993932917394,-10441.418649940062,20.4505172920965,1276.7145072135936
188,volatile,94.41696604068865,0.0892063492063492,2.236331631986033,0.3351081236963247,0.034001576195622475,10.274921069239205,-22.766591731907575,1.8180106321167708,2.854652631855296,0.5183209998692624,0,,-4,134.04324947852987,-10483.283020457158,20.458888491959947,1278.1412607463408
189,volatile,93.71572225154686,0.08904761904761904,2.0061634002674893,0.3113188331586727,0.033259417293050514,9.88428951630832,-21.9050872893282,1.6329553738150615,2.5793714267199173,0.4732080264524279,0,,-4,124.52753326346908,-9591.689157065548,20.63724293552698,1276.0332028169887
190,volatile,93.79033711378489,0.08888888888888888,2.025991804017842,0.3135994648798134,0.033367547688004144,9.914516907327423,-22.013878121185243,1.648897410430345,2.603086197605339,0.477094393587497,0,,-4,125.43978595192536,-9677.266756346255,20.654355032963636,1277.3763339587058
191,volatile,93.58335594032187,0.08873015873015873,1.9583431733060053,0.3065095596940366,0.03313946995769474,9.785829466175946,-21.75640496665841,1.5945079113380283,2.5221784352739824,0.46383526196797703,0,,-4,122.60382387761464,-9411.920987882428,20.70743480261033,1278.4190323785133
192,volatile,94.13330519262048,0.08857142857142856,2.128385939819566,0.3247150030529714,0.033796325324450115,10.079368976403526,-22.475015475354837,1.731222295614931,2.725549584024201,0.4971636442046349,0,,-4,129.88600122118856,-10097.553509316327,20.844533887080214,1277.6907079590674
193,volatile,94.5668338694904,0.0884126984126984,2.2686970483264375,0.3392762312842629,0.03426360968162001,10.294589989727402,-23.017670721923853,1.844032426854456,2.893361669798419,0.5246646214719817,0,,-4,135.71049251370516,-10648.467370490125,20.954694627166955,1277.7654100695745
194,volatile,93.34617985654612,0.08825396825396825,1.8763579363865546,0.298041719086939,0.03289702911788148,9.61319200782916,-21.47436761807344,1.52859178085479,2.424124091918319,0.4477661555317647,1,1.52859178085479,-3,89.4125157260817,-6480.471628217549,21.839042480809294,1302.937765259564
195,volatile,93.36374859774722,0.08809523809523809,1.8781859255208886,0.2984049242306119,0.03293872068718165,9.611680339704211,-21.509517008463416,1.5050614841187944,2.4013103669229827,0.4481244414020941,0,,-3,89.52147726918356,-6490.646720946158,21.84107709243269,1303.9581992565718
196,volatile,92.64249747761184,0.08793650793650792,1.6681890613841617,0.27477447668764204,0.0319496108873537,9.163025472475304,-20.51171747418994,1.336224005352866,2.1501541174154575,0.4069650560312957,0,,-3,82.43234300629261,-5834.0229688984455,21.972428113046355,1302.2584417204034
197,volatile,93.13489811110252,0.08777777777777777,1.8040233721191683,0.29046175545726494,0.03266987018339466,9.452364812583143,-21.217625141506925,1.4454347911838112,2.312611953054525,0.43358858093535696,1,1.4454347911838112,-2,58.09235109145299,-3712.137161536583,22.445808646449084,1337.4833639764524
198,volatile,93.20881645999161,0.08761904761904761,1.8221981866266077,0.2926611420188862,0.03278864997474814,9.484613705368442,-21.3308706473805,1.4350473420477927,2.309349031205423,0.4371508445788151,1,1.4350473420477927,-1,29.26611420188862,-1169.3398441544118,23.003180531143414,1376.3002043239173
199,volatile,93.45278847060455,0.08746031746031746,1.8911386112619901,0.3004852185988435,0.03313075758384011,9.61635620292369,-21.676406143457296,1.46547544345464,2.3668017790693403,0.45066316780735005,1,1.46547544345464,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
200,volatile,92.97638855604228,0.0873015873015873,1.7483864033535035,0.28462909087101246,0.0325014878427179,9.32082437944301,-21.026965196666115,1.3257026682962167,2.17107013841079,0.4226837350572867,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
201,volatile,93.79277385742346,0.08714285714285713,1.9881927431804272,0.31140430184110734,0.03359732008449721,9.787207333871752,-22.155899323806697,1.5185069655170635,2.4578785208437908,0.4696857776633637,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
202,volatile,94.70317790116464,0.08698412698412697,2.282064762906554,0.34226988295097305,0.034609835507155566,10.26011541380862,-23.315196926172526,1.7547800693768694,2.8093494564362387,0.5272846935296845,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
203,volatile,94.22056334363602,0.08682539682539682,2.11728452197206,0.3254829257057588,0.03413584741122619,9.998444843049144,-22.736092025077966,1.6222967556655363,2.6122722882785836,0.49498776630652375,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
204,volatile,94.38780334911958,0.08666666666666667,2.168553145965081,0.3310094875403358,0.03433934242169029,10.075333311848484,-22.960471880249916,1.6635167293559252,2.6735895625742367,0.5050364166091559,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
205,volatile,94.08295881463476,0.0865079365079365,2.0656529322065715,0.3203869556426906,0.0340257529599565,9.900775844728182,-22.587692730644154,1.5807849574940835,2.5505209069190595,0.484867974712488,0,,0,0.0,1418.5455913698036,23.570180527116545,1418.5455913698036
