step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
22,adverse,100.15656749559673,0.11555555555555555,4.0487803406785545,0.5400060177071588,0.041637646762763846,13.514310788883517,-17.87419836651168,2.9525364751682375,5.145024206188872,1.0962438655103173,0,,0,0.0,0.0,0.0,0.0
23,adverse,100.6142041844814,0.11539682539682539,4.2974090860491785,0.5589593086839147,0.04123045251817943,13.486168669309126,-17.919741719044563,3.1387594054508345,5.456058766647523,1.158649680598344,0,,0,0.0,0.0,0.0,0.0
24,adverse,100.97153139395607,0.11523809523809524,4.49691901906224,0.5736267949368097,0.040857676806410975,13.440816671035558,-17.931617745794938,3.2881923452776176,5.705645692846862,1.2087266737846223,0,,0,0.0,0.0,0.0,0.0
25,adverse,100.00981240818359,0.11507936507936507,3.9614699296069347,0.533818475141622,0.04184528414851919,13.486126685957453,-17.889339140623985,2.8871409772755943,5.035798881938275,1.0743289523313406,0,,0,0.0,0.0,0.0,0.0
26,adverse,99.3449632489086,0.11492063492063491,3.6130257224426785,0.5058023411681902,0.042302032517018535,13.434112774254986,-17.76494334514284,2.6261562661095663,4.599895178775791,0.9868694563331123,0,,0,0.0,0.0,0.0,0.0
27,adverse,99.28311441911353,0.11476190476190476,3.579005303419123,0.5031410949109345,0.04236081494708873,13.417477324215504,-17.75944113969498,2.600674972260923,4.557335634577323,0.9783303311581999,0,,0,0.0,0.0,0.0,0.0
28,adverse,99.13474055087735,0.1146031746031746,3.5020058416867315,0.4968026179663775,0.042453537808922436,13.388142170335191,-17.727495266183034,2.543002375423362,4.461009307950101,0.9590034662633695,0,,0,0.0,0.0,0.0,0.0
29,adverse,99.20886546354515,0.11444444444444443,3.5361296014702575,0.4999020763106055,0.04245258895016656,13.389300649322356,-17.76090213060233,2.568561071501223,4.503698131439292,0.9675685299690345,0,,0,0.0,0.0,0.0,0.0
30,adverse,99.28433431025378,0.11428571428571428,3.571153995213308,0.5030605379645124,0.042448519968341945,13.389796831704631,-17.793747417868722,2.594794342414768,4.547513648011848,0.9763596527985403,0,,0,0.0,0.0,0.0,0.0
31,adverse,100.02824619377532,0.11412698412698412,3.9542446424102877,0.5344564583845598,0.04200599886394372,13.43083448918761,-17.960850030267345,2.881729237165305,5.02676004765527,1.0725154052449823,1,2.881729237165305,1,-53.44564583845598,5056.812081353884,1.0892148439828797,106.1623256805151
32,adverse,99.63600002289306,0.11396825396825397,3.7450044000943024,0.517888605574356,0.04231622393186209,13.40545011779552,-17.903079566984452,2.7000082956706324,4.7400005045179725,1.0199961044236698,0,,1,-51.7888605574356,4891.7036079645495,1.1222299356424148,106.1691362877209
33,adverse,99.50274759650813,0.1138095238095238,3.673532520652543,0.5122066530652172,0.042425239176763524,13.385391661959353,-17.88448502279205,2.646475857968755,4.650589183336331,1.0020566626837883,0,,1,-51.22066530652172,4835.155311929603,1.1335373333698584,105.91163227480683
34,adverse,100.22175255675565,0.11365079365079364,4.049878490448819,0.5425195745966167,0.04193027816154234,13.402389444933052,-18.019318855163217,2.9283589893461652,5.121397991551472,1.0965195011026536,0,,1,-54.25195745966167,5138.89596374641,1.1942976157897038,106.65755654944678
35,adverse,100.45002980601943,0.11349206349206349,4.171949901427929,0.5520573334180818,0.04174463452906845,13.38518341970094,-18.04997974452455,3.0197904761695185,5.2741093266863395,1.1271594252584103,0,,1,-55.205733341808184,5234.683618173132,1.2134589789476797,106.46104866813221
36,adverse,100.68463775101885,0.11333333333333333,4.299746070702547,0.5618197318665296,0.04152920411711032,13.359669844099944,-18.071127675533067,3.115509806956207,5.433982334448886,1.1592362637463394,0,,1,-56.181973186652954,5332.956314838411,1.233117449974941,106.26930347305915
37,adverse,100.50161200434421,0.11317460317460316,4.194746948807939,0.5541926104914301,0.0417515610149592,13.363671294442936,-18.07629261888303,3.0368654646571462,5.302628432958731,1.1328814841507928,0,,1,-55.41926104914301,5256.28718476352,1.2484482098379468,106.03680811587765
