step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
87,calm,98.8188039280616,0.10523809523809523,1.3982339906167738,0.43273902355768123,0.08762423518102588,12.606787747888019,-9.62644596435187,1.27455231324545,1.6219156679880977,0.17368167737132384,0,,-2,86.54780471153624,-7947.430719494491,20.0161190329466,325.47302657561886
88,calm,98.81846740526744,0.10507936507936508,1.3965599460148894,0.43260447565230165,0.08768560263512472,12.596503012128176,-9.631908564613806,1.272990429631892,1.620129462397887,0.1735695163829976,0,,-2,86.52089513046033,-7944.772087766764,20.01665086565869,325.7781783542141
89,calm,98.89600729337732,0.10492063492063491,1.4288305334517517,0.4393101886303328,0.08792417736373613,12.631495623107172,-9.68788276652575,1.3030988877104843,1.6545621791930192,0.17573164574126737,0,,-2,87.86203772606656,-8077.43226241288,20.043177595241996,326.00635466484164
90,calm,98.97759374389169,0.10476190476190475,1.4634188878778005,0.4463948278552695,0.0881452896589964,12.66497432970314,-9.744095585835764,1.335369822389988,1.6914679533656132,0.17804906548781263,-1,1.6914679533656132,-3,133.91844835658085,-12467.769878305355,20.974888135379775,348.13023158130454
91,calm,99.13053223623282,0.1046031746031746,1.531160642336836,0.45980789891729995,0.08842817243767483,12.725604631851366,-9.837415783410881,1.423572879300268,1.788748405373404,0.18258776303656804,0,,-3,137.94236967518998,-12866.743118988199,21.054666827777865,348.20921213951624
92,calm,99.17523457599935,0.10444444444444444,1.5502377511490195,0.4636789520467504,0.08853830839039463,12.733596171304495,-9.867275643136372,1.441371821822035,1.809103680476004,0.1838659293269843,0,,-3,139.10368561402512,-12981.939934395152,21.07770158390803,348.62939141715106
93,calm,99.15849352120505,0.10428571428571427,1.5409223620376977,0.462112690960081,0.08858808166703845,12.717097274462375,-9.864578064285721,1.432680563781172,1.7991641602942234,0.18324179825652576,-1,1.7991641602942234,-4,184.8450763840324,-17338.59804816447,22.004831063971764,373.9923160731814
94,calm,99.11307737383761,0.10412698412698412,1.5184639346310647,0.458003154859871,0.08860415619094301,12.688414022203059,-9.846132840517903,1.4367268510107833,1.8002010182513462,0.18173708362028135,1,1.4367268510107833,-3,137.4009464579613,-12780.89747971252,22.96529780803118,381.7939774245988
95,calm,99.29765879970263,0.10396825396825396,1.6029348521551654,0.47429828804604257,0.08881577703041257,12.746675325806708,-9.946925941981682,1.4905382170607693,1.8653314872495614,0.18739663509439608,0,,-3,142.28948641381277,-13266.415136391883,23.06238192254415,381.71728066527066
96,calm,98.90406148908396,0.1038095238095238,1.421579026829363,0.4393141002279275,0.08838640282013026,12.565476035379358,-9.733901446786009,1.3213332320317956,1.6718248216269305,0.17524579479756736,0,,-3,131.79423006837825,-12228.599262155116,23.269986618330663,379.91166438543587
97,calm,98.87972216131378,0.10365079365079365,1.4093695462163964,0.43706056192963166,0.08839716600777199,12.541615562380516,-9.724123609774889,1.309941786619898,1.6587973058128949,0.1744277595964986,-1,1.6587973058128949,-4,174.82422477185267,-16318.384411240357,24.140945402507132,404.4385427809466
98,calm,98.88532397062124,0.10349206349206348,1.4102747082927323,0.43745303554421705,0.08847383510633391,12.53469054446285,-9.73364091746317,1.3357863028371193,1.6847631137483454,0.17448840545561306,1,1.3357863028371193,-3,131.23591066326512,-12142.600528475581,25.022994314899307,411.6226015530774
99,calm,98.63687723907023,0.10333333333333333,1.3027971242301462,0.4154335890328214,0.08784481545390053,12.364120767112286,-9.565922957150697,1.2105097169067263,1.545084531553566,0.1672874073234198,0,,-3,124.63007670984642,-11491.152011517084,25.153310081444317,411.1304279388987
100,calm,98.69464332478131,0.10317460317460317,1.3254161631587777,0.4203982357345455,0.08809271692512614,12.394471442223194,-9.61414129611924,1.2316132802271396,1.5692190460904158,0.16880288293163812,1,1.2316132802271396,-2,84.0796471469091,-7613.023579195507,25.97373211792047,420.1039742103967
101,calm,98.58117942936516,0.103015873015873,1.2767694077919245,0.4103014027740146,0.08777468034237347,12.302389108919597,-9.534695505106072,1.1612258574698655,1.4923129581139836,0.16554355032205895,0,,-2,82.06028055480292,-7413.991853153492,26.013546425990487,420.2535066851942
102,calm,98.73110260754731,0.10285714285714286,1.3377399008705453,0.4233855263961053,0.08832876787673787,12.398599703828275,-9.651843307998613,1.2181113275122188,1.5573684742288718,0.16962857335832654,0,,-2,84.67710527922107,-7672.405515924062,26.065218824064985,420.3104737346912
103,calm,98.70908021162899,0.10269841269841269,1.3269073725666019,0.42132606484532065,0.08832563658055731,12.373505430108708,-9.641727127145316,1.2080045786046396,1.5458101665285642,0.16890279396196234,0,,-2,84.26521296906412,-7631.756136344443,26.073350326281354,420.60405515558614
